MSE,Chi2pvalue,n,N,seed
8.817886545875792e-05,0.7088232975739506,65,200,69
9.723444197769228e-05,0.9252852847878944,65,200,13
3.791819092205988e-05,0.9992142109893388,65,250,42
9.146818664277257e-05,0.9813861600758064,65,250,67
7.488226566748441e-05,0.957262424729564,65,250,77
7.869928808860043e-05,0.93916775635045,65,250,69
3.4785171875737865e-05,0.999708610247893,65,250,13
2.891364947488942e-05,0.9996628194901236,65,300,42
2.2707962384327477e-05,0.999829683043628,65,300,67
5.645341697603756e-05,0.9908776286840412,65,300,77
4.277389027202776e-05,0.9979612040932168,65,300,69
3.692143722392102e-05,0.999815277617604,65,300,13
3.255355814745237e-05,0.9995489053952394,65,350,42
2.1537199094075496e-05,0.9999325623502808,65,350,67
3.4242020761337706e-05,0.9992595915129274,65,350,77
3.494638680040688e-05,0.9991543147377416,65,350,69
5.488973934173545e-05,0.995694653562441,65,350,13
3.003311829829805e-05,0.999906503309678,65,400,42
2.8307691708778317e-05,0.9999455381046084,65,400,67
1.7802141636463337e-05,0.9999478132691468,65,400,77
3.66231680283279e-05,0.9981294698959644,65,400,69
3.892293383355293e-05,0.9892484075580774,65,400,13
1.9000225594725624e-05,0.9999838393204568,65,450,42
2.6593302776432863e-05,0.9996469783884202,65,450,67
2.869383033029609e-05,0.9974468854923212,65,450,77
3.291058705777137e-05,0.999287459945586,65,450,69
2.5745093614441508e-05,0.9994305921263036,65,450,13
2.4519019166339784e-05,0.9999316554493816,65,500,42
2.231325093472052e-05,0.999956728682834,65,500,67
4.97469750955909e-05,0.992375757267544,65,500,77
3.825821729497797e-05,0.999038312459638,65,500,69
4.746785691524099e-05,0.9956125107829832,65,500,13
7.479829050618404e-06,0.9999999646721138,65,1000,42
1.1919932171190483e-05,0.9999899785617004,65,1000,67
1.4025908276544752e-05,0.9999978832564242,65,1000,77
2.0069559040946518e-05,0.9998695216455414,65,1000,69
1.479787543638888e-05,0.999993121567259,65,1000,13
1.414499202385915e-05,0.9999921844464869,65,1500,42
9.58586224841792e-06,0.9999986128771507,65,1500,67
1.5093646485155417e-05,0.9999847284513292,65,1500,77
1.5139885665969278e-05,0.9999957926192912,65,1500,69
1.1868577364693262e-05,0.9999892135725196,65,1500,13
7.185620272165697e-06,0.9999999092641424,65,2000,42
7.833207015219705e-06,0.9999995307289898,65,2000,67
6.0089540151564285e-06,0.9999999509851132,65,2000,77
4.254831506185302e-06,0.9999999916291256,65,2000,69
1.2123201765125195e-05,0.9999977345216718,65,2000,13
3.5534485628544164e-06,0.999999997568063,65,2500,42
6.62946879102279e-06,0.9999998712107164,65,2500,67
8.184901739946598e-06,0.999999433437611,65,2500,77
7.673383295657167e-06,0.999999108697776,65,2500,69
4.704806719936296e-06,0.9999999653696152,65,2500,13
5.035995631529566e-06,0.9999999863384478,65,3000,42
2.317994816432243e-06,0.9999999987692202,65,3000,67
4.948006565317742e-06,0.9999999427500148,65,3000,77
4.332873698430007e-06,0.9999999734438296,65,3000,69
3.696816227872994e-06,0.9999999922091464,65,3000,13
1.9525164727137497e-06,0.9999999999494464,65,3500,42
3.639709357917041e-06,0.9999999981516212,65,3500,67
4.193274248715029e-06,0.9999999860842408,65,3500,77
2.415788188575123e-06,0.99999999778847,65,3500,69
3.749788109200277e-06,0.999999999300299,65,3500,13
2.2552116886593187e-06,0.9999999991081489,65,4000,42
2.9557432760914853e-06,0.9999999965264448,65,4000,67
6.125438017361479e-06,0.9999999175539084,65,4000,77
3.838992806564087e-06,0.9999999916214618,65,4000,69
2.451253310270332e-06,0.9999999989275415,65,4000,13
3.327697860355105e-06,0.99999999852838,65,4500,42
3.272777200501757e-06,0.9999999929184652,65,4500,67
3.439593904676618e-06,0.999999999185987,65,4500,77
1.861240684431301e-06,0.9999999999434036,65,4500,69
3.2834468792079755e-06,0.9999999926646505,65,4500,13
2.176681093320946e-06,0.9999999996354486,65,5000,42
2.046216457929239e-06,0.9999999995301022,65,5000,67
2.627999335540228e-06,0.9999999988724912,65,5000,77
3.267041712297417e-06,0.9999999979305249,65,5000,69
3.973095873204504e-06,0.9999999792637356,65,5000,13
2.25966720898009e-06,0.999999999383378,65,5500,42
1.8020753981427024e-06,0.9999999998451314,65,5500,67
3.0163206846861635e-06,0.999999997906721,65,5500,77
2.753418692869884e-06,0.9999999995941012,65,5500,69
3.4123215443435105e-06,0.9999999899626106,65,5500,13
1.786491222497106e-06,0.9999999999579704,65,6000,42
1.984962273197116e-06,0.9999999996824904,65,6000,67
4.573975515750464e-06,0.9999999847367934,65,6000,77
2.1173376686789955e-06,0.999999999866138,65,6000,69
2.782928106567225e-06,0.9999999961924286,65,6000,13
1.7222225023071345e-06,0.9999999999435232,65,6500,42
2.7832907593920887e-06,0.9999999967560568,65,6500,67
4.15341056795056e-06,0.999999984558675,65,6500,77
1.0387602626095651e-06,0.9999999999878266,65,6500,69
2.0259569925582074e-06,0.9999999998759718,65,6500,13
1.766664624855876e-06,0.9999999999950884,65,7000,42
3.5224758513009617e-06,0.9999999906204582,65,7000,67
1.8102512234089907e-06,0.9999999998599935,65,7000,77
1.3741706989701815e-06,0.9999999999888766,65,7000,69
1.5569882273654749e-06,0.999999999938091,65,7000,13
1.0993126398674382e-06,0.999999999996668,65,7500,42
3.0981691171052586e-06,0.9999999951707412,65,7500,67
8.661960113792195e-07,0.9999999999960144,65,7500,77
1.2003716655757232e-06,0.9999999998979284,65,7500,69
1.917209116952748e-06,0.9999999989534866,65,7500,13
1.321923115904629e-06,0.9999999999446416,65,8000,42
2.3488113260221305e-06,0.9999999983745176,65,8000,67
2.6531759849948897e-06,0.9999999981604608,65,8000,77
8.589779104961952e-07,0.9999999999994128,65,8000,69
1.421311731349877e-06,0.999999999986524,65,8000,13
2.08268588081647e-06,0.9999999997636604,65,8500,42
9.951881397958877e-07,0.9999999999824152,65,8500,67
3.224926128515315e-06,0.999999993912334,65,8500,77
2.3632300449956443e-06,0.9999999997714356,65,8500,69
2.2649714966474147e-06,0.9999999998116832,65,8500,13
1.3945843189353006e-06,0.9999999999838364,65,9000,42
1.905370110921403e-06,0.9999999970843684,65,9000,67
1.4389895320433326e-06,0.9999999999613688,65,9000,77
1.7253865771156924e-06,0.9999999998580604,65,9000,69
1.4288698156193669e-06,0.999999999980669,65,9000,13
9.0380210854317e-07,0.9999999999958992,65,9500,42
1.8888212758991875e-06,0.9999999996935302,65,9500,67
6.503651503534406e-07,0.999999999999886,65,9500,77
7.19906636571614e-07,0.999999999998366,65,9500,69
2.2258493494176217e-06,0.9999999988593457,65,9500,13
5.832217542263536e-07,0.9999999999999872,65,10000,42
1.8273680131726903e-06,0.9999999997963468,65,10000,67
7.809474782997897e-07,0.9999999999989856,65,10000,77
2.099552775525573e-06,0.9999999998644616,65,10000,69
1.066890648990014e-06,0.9999999999960644,65,10000,13
0.0024020584730266,0.0,70,5,42
0.0017595909531386,0.0,70,5,67
0.0049730095164205,0.0,70,5,77
0.0019367150975761,0.0,70,5,69
0.00288454402525,0.0,70,5,13
0.0011516452093833,0.0,70,10,42
0.0023821706905627,0.0,70,10,67
0.0007466064478665,0.0,70,10,77
0.0012239827221706,0.0,70,10,69
0.001918630424128,0.0,70,10,13
0.0006828858848916,0.0,70,15,42
0.00110680424923,0.0,70,15,67
0.0006642780106286,0.0,70,15,77
0.0010476322723924,0.0,70,15,69
0.0007002966144666,0.0,70,15,13
0.0004571952279244,0.0,70,20,42
0.0004138936899961,0.1602262840946451,70,20,67
0.000527479667409,0.0,70,20,77
0.0006107606224101,0.0,70,20,69
0.0007049049545071,0.0,70,20,13
0.0004418195560911,0.0,70,25,42
0.0006559145487431,0.0,70,25,67
0.0006882031340328,0.0,70,25,77
0.0005971501583905,0.0,70,25,69
0.0005917464785485,0.0,70,25,13
0.0006681724728252,0.0,70,30,42
0.0002936465079409,0.0898803602611307,70,30,67
0.0006956652275831,2.9391803795464355e-05,70,30,77
0.0004625629550019,0.0,70,30,69
0.0005277116178713,0.0,70,30,13
0.0003130716798257,0.0,70,35,42
0.0002989634274861,0.0,70,35,67
0.0005497752685219,0.0,70,35,77
0.0003271594148081,0.0,70,35,69
0.0004914615052926,0.0,70,35,13
0.0001931885317736,0.2465263436178523,70,40,42
0.0002070014007762,0.0,70,40,67
0.0003384724501694,0.0061060367819216,70,40,77
0.0003192540314894,0.0,70,40,69
0.0005503513548996,0.0,70,40,13
0.0005416848236722,0.0,70,45,42
0.0002569316756478,0.0,70,45,67
0.0001237005815195,0.1019029520999429,70,45,77
0.0002961913929103,0.0,70,45,69
0.0002805366083424,0.0027022559323647,70,45,13
0.0003634712238392,0.0,70,50,42
0.0002819938254279,0.0014363545968811,70,50,67
0.0003020748299583,0.0001754344632531,70,50,77
0.0002499565960266,0.1240352040622977,70,50,69
0.0002922308314136,0.0536952868542736,70,50,13
0.0002021164717938,0.0,70,60,42
0.0001313435851476,0.3109201398343513,70,60,67
0.0002361579054276,0.0640882342392022,70,60,77
0.0001119124132489,0.5363067348250155,70,60,69
0.000372729029877,0.0,70,60,13
0.0001207392363777,0.6587118046022216,70,70,42
0.0002922128237074,0.0,70,70,67
0.000161605252025,0.2755947053744385,70,70,77
0.0002427614311533,0.0,70,70,69
0.0002662999025777,0.0099278668678982,70,70,13
0.0001283280394189,0.9582685477018996,70,80,42
0.0001343737562399,0.3440304673365657,70,80,67
0.0002897212236068,2.367412545223324e-06,70,80,77
0.0001663683882039,0.1967777817781649,70,80,69
0.000492806251726,0.0,70,80,13
0.000148844409868,0.6470301406335179,70,90,42
0.0001049024209768,0.5922895385009027,70,90,67
0.0001998211807469,0.0,70,90,77
0.0001019030095662,0.7623340820137977,70,90,69
0.0001872694678082,0.057563605786466,70,90,13
9.836292644994672e-05,0.888693120518308,70,100,42
4.6586251019490646e-05,0.9965943897575948,70,100,67
7.085571706505188e-05,0.7686718760576018,70,100,77
0.0003585831911943,0.1579499977642848,70,100,69
0.0001589166695941,0.2605729523261615,70,100,13
0.000105104213016,0.8398545760009154,70,150,42
0.0001303405388978,0.1051804865285164,70,150,67
9.202114278369576e-05,0.7405486639433807,70,150,77
8.383386613813486e-05,0.692682613040712,70,150,69
7.42566781412629e-05,0.9241022454574804,70,150,13
9.68015490130566e-05,0.941043653143105,70,200,42
8.721629405825439e-05,0.946079210035156,70,200,67
0.000139848616363,0.6851677365416541,70,200,77
5.450273254597651e-05,0.9745365636015132,70,200,69
0.0001461700922404,0.604347790203202,70,200,13
5.914043019195797e-05,0.9850779297994352,70,250,42
6.103493405247844e-05,0.9802129315713116,70,250,67
0.000130494278498,0.7017946512255336,70,250,77
4.054409279102576e-05,0.9925330918937866,70,250,69
4.1687612223745945e-05,0.9951984284291115,70,250,13
2.9483386466459595e-05,0.9996766340876106,70,300,42
5.368661252024015e-05,0.9929899820031736,70,300,67
4.641134530388197e-05,0.9888964711750846,70,300,77
7.806732994107427e-05,0.9714888107688036,70,300,69
5.8842851389066e-05,0.9955799719608986,70,300,13
1.679153232726103e-05,0.9999647547542836,70,350,42
3.229679070772472e-05,0.9981780695093138,70,350,67
3.600865393243581e-05,0.9982969727985253,70,350,77
4.961344134248868e-05,0.991661135681324,70,350,69
4.522519085470635e-05,0.9942375616524596,70,350,13
3.211823622181091e-05,0.9988507419199096,70,400,42
3.65731945651716e-05,0.999665168765587,70,400,67
2.398458549320728e-05,0.9998894089691086,70,400,77
2.8976442834690797e-05,0.9998092039236532,70,400,69
4.747153523254675e-05,0.9963855571854608,70,400,13
1.733205515763023e-05,0.9999959169968324,70,450,42
1.8332737149163315e-05,0.9999840187121528,70,450,67
4.69165138715971e-05,0.9887236019244262,70,450,77
1.8037991759416487e-05,0.9999192127190956,70,450,69
3.734560070060328e-05,0.9989884792468312,70,450,13
3.886083358263469e-05,0.997276147785297,70,500,42
1.861416741475859e-05,0.9999773276005408,70,500,67
5.7755005437756885e-05,0.9760048994788184,70,500,77
2.125663782923181e-05,0.9998468894023892,70,500,69
5.078392464201724e-05,0.9953607291758404,70,500,13
1.2024621661733356e-05,0.9999765345281556,70,1000,42
1.1556674107716698e-05,0.9999995738774428,70,1000,67
1.1228833490340748e-05,0.99999606963379,70,1000,77
1.7184849444827934e-05,0.9999835806312763,70,1000,69
1.1471459472350708e-05,0.9999995371577558,70,1000,13
8.941005563695415e-06,0.999999632946414,70,1500,42
1.2976448067315592e-05,0.9999930088418014,70,1500,67
1.1418490053473353e-05,0.999994452726122,70,1500,77
5.084561260266257e-06,0.9999999720978252,70,1500,69
2.6519092708322754e-06,0.999999999533701,70,1500,13
9.183514540015264e-06,0.9999993819884712,70,2000,42
5.525465961388998e-06,0.9999999811014528,70,2000,67
4.75707960878278e-06,0.999999988695571,70,2000,77
5.019017185342616e-06,0.999999995913798,70,2000,69
1.2606846175167178e-05,0.9999950125310856,70,2000,13
2.743896093188384e-06,0.9999999993505848,70,2500,42
4.914974250069312e-06,0.999999977551365,70,2500,67
5.964403093718085e-06,0.9999998927822136,70,2500,77
3.610313803236316e-06,0.999999991440172,70,2500,69
5.705975154187412e-06,0.999999977207672,70,2500,13
3.1415074172150503e-06,0.9999999987721556,70,3000,42
6.237640398488637e-06,0.9999998717547316,70,3000,67
6.2091471795522025e-06,0.9999999370631496,70,3000,77
2.6734996586288463e-06,0.999999998941441,70,3000,69
2.933478109427512e-06,0.9999999997087388,70,3000,13
2.233131092514499e-06,0.9999999998712276,70,3500,42
4.189811966115982e-06,0.9999999857960508,70,3500,67
2.4947327405525558e-06,0.99999999894826,70,3500,77
2.613452021031279e-06,0.9999999996139632,70,3500,69
2.095275697348594e-06,0.999999999979613,70,3500,13
4.683115014883214e-06,0.9999999811094146,70,4000,42
2.403748875341627e-06,0.9999999979622978,70,4000,67
5.590248712943444e-06,0.999999955018832,70,4000,77
3.4885411114209587e-06,0.9999999993163992,70,4000,69
2.5844564874400537e-06,0.9999999999156384,70,4000,13
1.4037855054222614e-06,0.999999999984562,70,4500,42
1.7371322771290393e-06,0.999999999793301,70,4500,67
2.084865678841152e-06,0.9999999998977542,70,4500,77
3.530707938843789e-06,0.9999999983917952,70,4500,69
4.325957213154113e-06,0.9999999901578714,70,4500,13
3.0663175971690063e-06,0.9999999982091786,70,5000,42
2.9902501841466355e-06,0.9999999969407304,70,5000,67
1.8856927891290256e-06,0.9999999999689084,70,5000,77
2.6389895715287595e-06,0.9999999994980676,70,5000,69
3.0652423478427155e-06,0.9999999981922192,70,5000,13
2.0325170208777293e-06,0.9999999999720858,70,5500,42
1.8207998558733397e-06,0.9999999999353212,70,5500,67
2.2894127084883327e-06,0.9999999997617404,70,5500,77
1.6811227212822304e-06,0.999999999974543,70,5500,69
1.1396941318495769e-06,0.9999999999975332,70,5500,13
3.208505978921359e-06,0.999999997934072,70,6000,42
2.1264571840805177e-06,0.9999999996233984,70,6000,67
5.490361549557644e-06,0.9999999696227456,70,6000,77
2.231803061523036e-06,0.9999999996443256,70,6000,69
2.6284896009861546e-06,0.9999999997389184,70,6000,13
7.127332590691086e-07,0.9999999999998048,70,6500,42
2.3333629736523503e-06,0.9999999993223272,70,6500,67
2.001311095656075e-06,0.9999999997767964,70,6500,77
1.1110391236754914e-06,0.999999999992257,70,6500,69
2.0096745201074147e-06,0.9999999999764368,70,6500,13
1.1734229446742917e-06,0.999999999998117,70,7000,42
1.7803805994756356e-06,0.9999999999390732,70,7000,67
1.8784223673089877e-06,0.9999999999539744,70,7000,77
1.4582929764757268e-06,0.9999999999768818,70,7000,69
1.2359189300734307e-06,0.9999999999943832,70,7000,13
1.638207936066052e-06,0.9999999999760067,70,7500,42
2.2338975235128475e-06,0.9999999998091788,70,7500,67
2.2984709416401007e-06,0.9999999999670152,70,7500,77
1.6896149395281703e-06,0.9999999998486172,70,7500,69
2.478135262170271e-06,0.9999999996475372,70,7500,13
1.289383227375374e-06,0.9999999999732184,70,8000,42
1.550168130911412e-06,0.9999999999526646,70,8000,67
2.6437183408061304e-06,0.9999999989529306,70,8000,77
1.0999623680481292e-06,0.99999999999831,70,8000,69
9.387042079403232e-07,0.999999999998644,70,8000,13
1.6817532894653809e-06,0.9999999999898008,70,8500,42
2.8136114610959138e-06,0.9999999991990596,70,8500,67
2.2639222583984008e-06,0.9999999998120872,70,8500,77
1.971799898275717e-06,0.999999999988674,70,8500,69
1.3597859056611252e-06,0.9999999999929278,70,8500,13
1.402508460825609e-06,0.9999999999867466,70,9000,42
1.1859173795336606e-06,0.999999999984782,70,9000,67
2.5415266230066537e-06,0.9999999998514532,70,9000,77
1.7784297536484215e-06,0.999999999793182,70,9000,69
1.1809722127234887e-06,0.999999999992598,70,9000,13
2.375268942170448e-06,0.9999999995995836,70,9500,42
6.627728036518193e-07,0.9999999999998416,70,9500,67
9.425906568166712e-07,0.9999999999987832,70,9500,77
2.4803176543170034e-06,0.999999999476361,70,9500,69
1.474871788269998e-06,0.9999999999664262,70,9500,13
1.313380107122134e-06,0.9999999999957784,70,10000,42
1.2817388329088464e-06,0.999999999992327,70,10000,67
1.309708441055996e-06,0.9999999999975536,70,10000,77
1.2028662751092498e-06,0.9999999999981944,70,10000,69
1.0362420004484788e-06,0.9999999999978588,70,10000,13
0.0022754366672865,0.0,75,5,42
0.0017677882788845,0.0,75,5,67
0.002519498714247,0.0,75,5,77
0.0018849117999245,0.0,75,5,69
0.0026013744834655,0.0,75,5,13
0.0011737012190893,0.0,75,10,42
0.0019119931074864,0.0,75,10,67
0.001184930816108,0.0,75,10,77
0.0012241152539789,0.0,75,10,69
0.0017439612406553,0.0,75,10,13
0.0007497626542602,0.0,75,15,42
0.0004822678020797,0.0,75,15,67
0.0004947354098893,0.0,75,15,77
0.0006393103562415,0.0,75,15,69
0.0005449614220669,0.0,75,15,13
0.0002332429355491,0.0,75,20,42
0.0002988274967545,0.0,75,20,67
0.0005090472955328,0.0,75,20,77
0.000342252619939,0.0,75,20,69
0.0002820887008255,0.3943000899387642,75,20,13
0.0002992075931414,0.0,75,25,42
0.0003016441540579,0.0,75,25,67
0.0005303863093011,0.0,75,25,77
0.0004315725367805,0.0,75,25,69
0.0003854955515172,0.0121826549327125,75,25,13
0.000775087152431,0.0,75,30,42
0.000475917267843,0.0,75,30,67
0.0006322228048684,9.637092601710863e-08,75,30,77
0.0004159457977593,0.0,75,30,69
0.0003532236142844,0.0,75,30,13
0.0004831732448591,0.0,75,35,42
0.0004615242777416,0.0,75,35,67
0.0005918925783969,0.0,75,35,77
0.0003629746950786,0.0,75,35,69
0.0004139853422449,0.0086784090210654,75,35,13
0.0002858583035739,0.0,75,40,42
0.0004951630351051,0.0,75,40,67
0.0002388134398049,0.0,75,40,77
0.0002585025570756,0.0,75,40,69
0.0005099051700868,0.0,75,40,13
0.0001920355533759,0.0561263257608909,75,45,42
0.0002453955105151,0.0166318446041486,75,45,67
0.0002680176268243,7.387692486648945e-05,75,45,77
0.0002209788479733,0.0,75,45,69
0.000282111702456,0.0002042832756985,75,45,13
0.0002051049495496,0.0110682601491222,75,50,42
0.0002238450207355,0.077382754152296,75,50,67
0.0001984547209666,0.0056468991861553,75,50,77
0.0003741527246723,0.0,75,50,69
0.0002621179641956,0.0042000725333989,75,50,13
0.000168177949182,0.4195961791081004,75,60,42
0.0001898393888517,0.0221610426585118,75,60,67
0.0001560602753877,0.0054278943698155,75,60,77
0.0001347898062319,0.5758854860594207,75,60,69
0.0002318685459883,0.0089159999756255,75,60,13
0.0001622265747687,0.4956097842174894,75,70,42
0.0001722462891472,0.1024131802872931,75,70,67
0.0002561540958757,0.0201075888451449,75,70,77
